cover,artwork name,song genre,artist,song title,artistic category,mood,year,collections
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource563.jpg,Oceanic Merging,Psychedelic,Tame Impala,Oceanic Dreams,"Abstract, Urban",Calming,"Blue, Green, Cool Tone","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource317.jpg,Reflections of Serenity,Indie,Aether Dreams,Into the Azure Stillness,Abstract,Calming,"Blue, Green","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC990692.jpeg,The Vast and Mysterious Skyscape,Psychedelic,Tame Impala,Clouds of Reflection,Nature,Wanderlust,"Neutral, Orange, Beige, White","Trippy, Surf, Beach, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource391.jpg,Impressionist Lavender Fields,Indie,Sigur Rós,Svefn-g-englar,Abstract,Euphoric,"Purple, Green, Pink, Yellow","Forest, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource560.jpg,Blurry Reflections,Psychedelic,Tame Impala,Rain on Nostalgia,Abstract Surreal,Calming Lonely,Orange Blue Neutral Warm Tone,Trippy Retro Contemporary
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC11022418.jpeg,Dreamscape of Unity,Ambient,Moby,Porcelain,Abstract,Calming,"Green, Yellow, Pink, Blue","Boho, Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8804.jpeg,"""Fire in Motion""",Psychedelic Indie,Tame Impala,"""Flames of Color""",Abstract,Euphoric,"Vibrant, Red, Yellow, Orange, Black","Festival, Trippy, Graffiti, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource670.jpg,Interwoven Vibrance,Psychedelic,Tame Impala,Colorful Motion,Abstract,Euphoric,Vibrant,"Trippy, Contemporary, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241142.jpeg,Chaotic Harmony,Psychedelic,Tame Impala,Vivid Ascent,Abstract,Euphoric,"Vibrant, Orange, Green, Brown","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8812.jpeg,Vibrant Brushstroke Composition,Psychedelic,David Bowie,Colors in Motion,Abstract,Rebellious,Vibrant,"Contemporary, Trippy, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324141.jpeg,Dynamic Cubism,Ambient Electronic,Moby,City Pulse,"Abstract, Urban",Euphoric,"Blue, Cool Tone, Black","Contemporary, Urban, Trippy, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90049.jpeg,Ethereal Dimensions,Psychedelic,Pink Floyd,Vast Horizons,"Abstract, Surreal","Calming, Euphoric","Colorful, Blue, Green","Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A44.jpeg,Bold Crimson Elegance,Psychedelic,Tame Impala,Shades of Eight,Maximalist,Euphoric,"Red, Vibrant, Warm","Contemporary, Trippy, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324181.jpeg,The Liquid Realm,Psychedelic,Tame Impala,Endless Reflections,Surreal,Euphoric,Purple And Pink,Trippy Psychedelic
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9906911.jpeg,"""Surreal Drifts in the Modern Skylines""",Indie,Glass Animals,"""Tangerine Skies""",Surreal,Euphoric,"Blue, White, Yellow","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324196.jpeg,Solitary Tree in the Fog,Indie,Bon Iver,Solitude in the Fog,Nature,Lonely,Black And White,"Forest, Minimalist, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource705.jpg,Euphoric Symphony,Psychedelic,Tame Impala,Bold Hues of Bliss,Abstract,Euphoric,"Red, Blue, Purple","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324165.jpeg,Dreamscape Glow,Lo-Fi Psychedelic,Tame Impala,Bokeh Reverie,Abstract,Calming,"Blue, White, Cool Tone","Trippy, Contemporary, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource212.jpg,Dream Collage,Psychedelic,Tame Impala,Colorscape,"Abstract, Surreal","Euphoric, Calming","Blue, Gold, Yellow, Light Brown","Contemporary, Trippy, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC03032412.jpeg,Celestial Canopy,Psychedelic,Tame Impala,Feels Like We Only Go Backwards,Abstract,Calming,"Vibrant, Colorful, Blue, Pink, Orange","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A47.jpeg,Dreamscape Starfish Symphony,Indie,Beach House,Coral Reverie,Nature,Calming,"Orange, Purple, Green, Turquoise, Red","Beach, Trippy, Nature, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224157.jpeg,Mystical Dreamscapes,Psychedelic Rock,Aurora Dream,Violet Horizons,Abstract,Calming,Blue Purple Vibrant Cool Tone,Trippy Surreal Psychedelic
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource706.jpg,Vibrant Symphony,Psychedelic Indie,Hypothetical Artist,Colors in Motion,Abstract,Euphoric,"Vibrant, Blue, Purple, Orange, Pink, Brown","Contemporary, Trippy, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC1102242a1.jpeg,Vibrant Floral Abstraction,Psychedelic,The Flaming Lips,Colors of the Bloom,Abstract,Euphoric,"Vibrant, Colorful, Red, Yellow, Green, Blue","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource210.jpg,Surreal Skyline Reflections,Indie Ambient,Bon Iver,Dreamscapes in Layers,Urban,Wanderlust,Vibrant,"Urban, Contemporary, Trippy, Hipstoric"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFMJB2.jpeg,Mystic Whispers of Purple Flame,Psychedelic,Pink Floyd,Echoes of Serenity,Abstract,Calming,"Dark, Purple, Black, White","Trippy, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource155.jpg,Dreaming of Venice,Psychedelic,Tame Impala,Colonnade Reveries,"Abstract, Surreal","Calming, Wanderlust","Blue, Brown, Gray, Cool Tone","Trippy, Hipstoric, Contemporary, Surreal"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource648.jpg,Flaming Hues,Indie,Imagine Dragons,Radioactive,Abstract,Euphoric,"Red, Orange, Gold","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9906912.jpeg,Dreamy Urban Mirage,Indie,Sigur Rós,Sæglópur,Urban,Euphoric,"Green, Blue, Yellow","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A37.jpeg,Dancing Dreams in Vibrant Threads,Psychedelic,Tame Impala,Threads of Energy,Abstract,"Dreamy, Energetic, Lively","Green, Yellow, Magenta, Purple, Blue, Vibrant","Trippy, Contemporary, Neon, Psychedelic"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource292.jpg,Spiral Horizons,Psychedelic,Tame Impala,Vibrant Illusions,Abstract,Euphoric,"Vibrant, Colorful, Orange, Yellow, Blue","Trippy, Contemporary, Neon, Summer"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A41.jpeg,Dreamy Spectrum of Perception,Psychedelic,Tame Impala,Feels Like We Only Go Backwards,Surreal,Euphoric,Colorful,"Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource334.jpg,Reflections in Serenity,Psychedelic,Tame Impala,Ripples of Tranquility,Abstract,Calming,"Blue, Cool Tone","Trippy, Summer, Beach"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224128.jpeg,Steps in the Sky,Psychedelic,Tame Impala,Wander Through the Sky,Surreal,"Calming, Wanderlust",Blue,"Trippy, Contemporary, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224141.jpeg,Vivid Swirl of Motion,Psychedelic Rock,Tame Impala,Colorful Reverie,Abstract,Euphoric,"Vibrant, Red, Orange, Yellow, Blue, Cool Tone","Trippy, Contemporary, Summer, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource344.jpg,Ripples of Serenity,Psychedelic,Aqua Aurora,Liquid Dreams,"Abstract, Nature",Calming,Blue,"Trippy, Beach, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource693.jpg,Eternal Cloudscape,Psychedelic,Tame Impala,Infinite Horizons,"Abstract, Surreal","Calming, Wanderlust","Blue, Cool Tone","Trippy, Space, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBruinsZ02.jpeg,Abstract Curves in Monochrome,Psychedelic,Tame Impala,Spiral of Echoes,Abstract,Calming,Black And White,"Minimalist, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource227.jpg,Ethereal Geometric Dream,Indie,Sigur Rós,Starálfur,Abstract,Euphoric,"Red, White, Brown",Trippy
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource318.jpg,Oceanic Dreamscape,Ambient,Brian Eno,Deep Blue Day,Abstract,Calming,Blue,"Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource9.jpg,Shadows Unveiled,Indie,The Shadow Collective,Through the Blinds,Abstract,Lonely,Black And White,"Contemporary, Trippy, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241115.jpeg,Dreamscape Horizon,Psychedelic,Tame Impala,Colorful Reverie,Abstract,Dreamy,"Blue, Pink, Purple, Brown, White, Neutral","Trippy, Contemporary, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324113.jpeg,Autumn Symphony of Motion,Psychedelic,Tame Impala,Vibrant Trails,"Abstract, Nature",Euphoric,"Vibrant, Orange, Red, Yellow, Warm","Trippy, Fall, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource487.jpg,Shadow Harvest,Psychedelic,Tame Impala,Shadow Harvest,Abstract Surreal,Calming Euphoric,Warm Tone Yellow Green Brown Red Orange,Fall Trippy Boho
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource663.jpg,Serenity Through the Storm,Indie,Bon Iver,Shadows and Whispers,Abstract,Calming,"Blue, White, Black, Red","Contemporary, Stoner, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource680.jpg,Vibrant Chaos,Psychedelic,Tame Impala,Colors in Motion,Abstract,Euphoric,"Vibrant, Blue, Purple, Brown","Trippy, Boho, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource58.jpg,Rhythm of the Tides,Indie,Tame Impala,Waves of Wonder,Nature,Euphoric,"Vibrant, Blue, Pink, Green, Red, Yellow","Surf, Summer, Trippy, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241157.jpeg,"""Daydream Confections""",Psychedelic,Tame Impala,"""Feels Like We Only Go Backwards""",Surreal,Euphoric,"Vibrant, Colorful, Yellow, Blue","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource289.jpg,Chromatic Whirl,Psychedelic,Tame Impala,Chromatic Whirl,Abstract,Euphoric,"Vibrant, Orange, Yellow, Purple, Brown","Festival, Neon, Trippy, Psychedelic"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource123.jpg,Reflections of Urban Dreams,Psychedelic,Tame Impala,Urban Reverie,"Abstract, Urban, Surreal",Calming,"Orange, Yellow, Blue, Warm","Graffiti, Contemporary, Trippy, Urban"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource161.jpg,The Spiral Veil,Indie,Florence + The Machine,Twisting Vines,Abstract,Euphoric,"Brown, Orange, Rose Gold, Blue","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8832.jpg,Chromatic Pulse,Psychedelic,Tame Impala,Blue Reverie,Abstract,Euphoric,"Vibrant, Blue, Yellow, Red","Trippy, Festival, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource708.jpg,Energy in Chaos,Psychedelic,Jimi Hendrix,Vivid Motion,Abstract,Euphoric,"Vibrant, Colorful, Red, Blue, Purple, Yellow, Pink, White","Trippy, Festival, Contemporary, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource504.jpg,Foggy Reverie Path,Indie,Bon Iver,Mist in the Meadow,Nature,Calming,"Green, Purple, Cool Tone","Forest, Trippy, Nature, Wanderlust"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324186.jpeg,Serene Embrace of the Surreal,Psychedelic,Tame Impala,Mystery of the Green Shadows,Surreal,Euphoric,Green,"Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource718.jpg,Radiant Spectrum,Psychedelic,Tame Impala,Kaleidoscope Reverie,Abstract,Euphoric,"Yellow, Blue, Pink, Purple, Red, Vibrant","Contemporary, Trippy, Festival, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224152.jpeg,Tranquil Nature's Embrace,Ambient,Brian Eno,Reflection,Nature,Calming,"Vibrant, Colorful, Green, Orange, Red","Animal, Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource177.jpg,"""City in Motion""",Indie,Arcade Fire,"""Echoes of the City""",Abstract,Euphoric,"Neutral, Brown, Beige, Warm Tone","Contemporary, Trippy, Urban"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource51.jpg,Euphoria in Motion,Psychedelic Rock,Tame Impala,Waves of Bliss,Abstract,Euphoric,"Blue, Purple, Brown, Vibrant","Trippy, Psychedelic, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource160.jpg,Abstract Bluescape,Psychedelic,Tame Impala,The Doorway,Abstract,Calming,"Blue, Cool Tone","Contemporary, Trippy, Minimalist"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFMJB1.jpeg,Mystic Equine Reverie,Indie,Aurora,Running with the Wolves,Surreal,Euphoric,"Purple, Blue, Pink","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99033.jpeg,Energy in Motion,Electronic,Daft Punk,Electric Skyline,Abstract,Euphoric,"Vibrant, Blue, Orange, Red, White, Yellow","Contemporary, Urban, Neon, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource79.jpg,'Dystopian Echoes',Alternative,Imagine Dragons,'Radioactive',Surreal,Rebellious,"Grey-Toned, Black, Brown","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224123.jpeg,Cloud Reverie,Psychedelic,Tame Impala,Dreamscapes in Blue,Surreal,Calming,Blue,"Trippy, Contemporary, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource83.jpg,Hazy Reverie,Psychedelic,Tame Impala,Silent Drift,Abstract,Lonely,"Neutral, Dark, Brown, Gray","Trippy, Contemporary, Stoner, Fall"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99061.jpeg,Blurring Horizons,Psychedelic,Tame Impala,Blurring Horizons,Abstract,Wanderlust,Cool Tone,"Trippy, Graffiti, Retro, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224175.jpeg,Lucid Transitions,Psychedelic,Tame Impala,Vibrant Dreams,Surreal,Calming,"Vibrant, Colorful","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241160.jpeg,Surreal Symphony in Orange Skies,Psychedelic Rock,Tame Impala,Mushroom Clouds of Euphoria,Surreal,Euphoric,"Vibrant, Orange, Yellow, Red, Blue, Pink, Magenta","Trippy, Stoner, Festival, Forest"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource687.jpg,Mein Dorf,Psychedelic,Pink Floyd,Abstract Chaos,Abstract,Rebellious,"Vibrant, Orange, Yellow, Red, Blue, Black","Graffiti, Trippy, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241121.jpeg,Blurred Horizons,Electro/Progressive Trance,Odesza,Blurry Horizons,Abstract,"Wanderlust, Calming","Purple, Gray, White, Cool Tone","Trippy, Contemporary, Stoner, Neon, Forest"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224119.jpeg,Dynamic Colorburst Horizons,Psychedelic,Tame Impala,Colorburst Symphony,Abstract,Euphoric,"Vibrant, Colorful, Green, Orange, Yellow, Blue, Pink, Red","Trippy, Festival, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource303.jpg,Hazy Vibrations,Psychedelic,Tame Impala,Colorful Reflections,Abstract,Calming,"Yellow, Orange, Red, Warm","Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource92.jpg,Depths of Warmth,Psychedelic,Tame Impala,Waves of Color,Abstract,Calming,"Brown, Red, Warm","Contemporary, Trippy, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource685.jpg,Vibrant Bloomscape,Psychedelic,Tame Impala,Sunflower Dream,"Abstract, Flower Head",Euphoric,"Vibrant, Blue, Green, Brown","Trippy, Flower, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC1102241101.jpeg,Reflections of Azure Silence,Psychedelic,Tycho,Blue Reverie,Abstract,"Calming, Mysterious","Blue, Dark","Trippy, Space, Contemporary, Neon, Graffiti"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC03032416.jpeg,Electric Whispers in the Forest,Psychedelic,Tame Impala,Vivid Storms,Abstract,"Wanderlust, Euphoric","Vibrant, Green, Pink, Purple, Magenta, Dark Green","Trippy, Forest, Contemporary, Psychedelic"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource521.jpg,Crimson Currents,Psychedelic Rock,Tame Impala,Gradient Wave,Abstract,"Euphoric, Wanderlust","Vibrant, Colorful, Red, Blue, Pink, Purple","Trippy, Nature, Psychedelic, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINSNET02.jpeg,Fragmented Gateways,Experimental Rock,Nine Inch Nails,Cracked Horizon,Surreal,Rebellious,"Red, Dark, Black","Graffiti, Stoner, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource297.jpg,Neon Fluorescence Dream,Psychedelic,Tame Impala,Prism Arcade,Abstract,Euphoric,"Vibrant, Colorful, Blue, Purple, Pink, Green","Neon, Trippy, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource110.jpg,Beneath the Dreaming Veil,Psychedelic,Tame Impala,Blurred Serenity,Abstract,Calming,Neutral,"Trippy, Boho, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource206.jpg,Seaside Fragments,Psychedelic,Tame Impala,Ocean Echoes,"Surreal, Nature, Beach, Maximalist","Euphoric, Wanderlust","Vibrant, Blue, Green, Warm Tone","Beach, Summer, Surreal, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource459.jpg,Spiral Dance of Colors,Psychedelic,Tame Impala,Vibrant Reverie,Abstract And Maximalist,Euphoric,"Vibrant, Blue, Yellow, Pink, Purple","Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99062.jpeg,Reflective Horizons,Psychedelic,Tame Impala,Wanderlust Skies,Abstract Nature,Calming Wanderlust,Blue Green Neutral Cool Tone,Contemporary Adventure Trippy
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource424.jpg,Fusion of Vibrance,Psychedelic,Tame Impala,Visions of Color,Abstract,Euphoric,"Vibrant (Golden, Pink, Green)","Trippy, Neon, Graffiti, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource316.jpg,Depths of Serenity,Psychedelic,Tame Impala,Ocean of Illusions,Abstract,Calming,"Blue, Green","Trippy, Contemporary, Stoner, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241143.jpeg,Waves of Euphoria,Psychedelic,Tame Impala,Kaleidoscopic Rhythms,Abstract,Euphoric,"Vibrant, Red, Blue, Yellow, Pink, Orange","Trippy, Festival, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource651.jpg,Shadowed Flight,Psychedelic,Fleet Foxes,Silhouettes in the Breeze,"Abstract, Nature",Calming,"Dark, Green, Pink, Purple, Blue, Brown","Forest, Animal, Trippy"
